TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
3105	-0.430019	2.208920	-0.000004
3114	-0.423272	2.207842	0.000000
3125	-0.417453	2.207243	0.000009
3132	-0.410740	2.206739	-0.000000
3142	-0.399314	2.206375	-0.000038
3151	-0.375000	2.206094	-0.000056
3159	-0.355685	2.206117	0.000000
3170	-0.333246	2.206297	0.000171
3177	-0.305840	2.206649	0.000234
3187	-0.261388	2.207637	-0.000000
3196	-0.227792	2.208530	-0.000499
3205	-0.190449	2.209641	-0.000785
3214	-0.150885	2.211005	0.000000
3224	-0.100008	2.212922	0.001818
3232	-0.032163	2.215955	-0.000000
3241	0.014238	2.218290	-0.006862
3250	0.061623	2.220878	-0.011099
3259	0.107978	2.223732	0.000000
3268	0.174032	2.228466	0.033752
3281	0.235715	2.234233	0.085417
3287	0.251778	2.235919	0.098705
3295	0.280435	2.239569	0.108146
3303	0.312116	2.245188	0.118641
3309	0.327598	2.248895	0.135417
3321	0.339884	2.252633	0.198347
3332	0.350532	2.256272	0.256250
3340	0.363275	2.262288	0.282000
3348	0.367560	2.265734	0.298713
3357	0.370149	2.269096	0.316667
3367	0.368806	2.272323	0.343581
3376	0.355035	2.276817	0.377162
3390	0.340249	2.279615	0.433333
3395	0.317674	2.282470	0.454042
3403	0.299077	2.284322	0.479958
3413	0.263607	2.287541	0.514583
3420	0.241958	2.289053	0.539251
3432	0.219289	2.290253	0.575333
3439	0.194864	2.291280	0.593750
3449	0.169679	2.291955	0.611835
3457	0.129364	2.292599	0.618750
3466	0.095127	2.292611	0.621179
3474	0.063790	2.292294	0.620905
3484	0.032307	2.291636	0.620833
3498	-0.018464	2.290280	0.626583
3504	-0.052598	2.288937	0.631250
3511	-0.085787	2.287329	0.638205
3521	-0.117208	2.285419	0.648173
3530	-0.165113	2.281818	0.658333
3539	-0.193102	2.279302	0.668050
3548	-0.219271	2.276518	0.677079
3556	-0.245079	2.273567	0.685417
3566	-0.284593	2.268776	0.693683
3575	-0.312749	2.265254	0.699687
3583	-0.340793	2.261508	0.704167
3592	-0.373362	2.256945	0.707158
3607	-0.443181	2.246097	0.710417
3620	-0.469830	2.241327	0.713721
3629	-0.493300	2.236394	0.717012
3638	-0.512826	2.231267	0.720833
3646	-0.540350	2.223434	0.724971
3655	-0.559316	2.217089	0.729299
3673	-0.585355	2.205916	0.732774
3683	-0.598663	2.197380	0.733333
3692	-0.605181	2.191587	0.734986
3700	-0.608886	2.185791	0.736643
3720	-0.603837	2.170469	0.737723
3728	-0.598280	2.164781	0.737388
3737	-0.590405	2.159131	0.737500
3746	-0.581402	2.153612	0.738678
3755	-0.564349	2.145523	0.740439
3763	-0.551847	2.140242	0.741667
3769	-0.538273	2.135086	0.742089
3782	-0.521495	2.129231	0.742046
3791	-0.503133	2.121932	0.741667
3800	-0.492046	2.117182	0.741462
3809	-0.481692	2.112519	0.741667
3818	-0.472818	2.107937	0.742322
3835	-0.454195	2.096089	0.741667
3844	-0.449363	2.091740	0.738736
3854	-0.445334	2.087431	0.734503
3863	-0.441047	2.083160	0.731250
3873	-0.434779	2.076862	0.729040
3882	-0.429729	2.072695	0.727083
3890	-0.424534	2.068570	0.724128
3898	-0.420425	2.064487	0.720294
3908	-0.414826	2.057783	0.716667
3917	-0.412757	2.053795	0.715465
3926	-0.411909	2.049818	0.715580
3940	-0.411925	2.045846	0.716667
3953	-0.418840	2.035870	0.716823
3961	-0.424905	2.031817	0.716667
3971	-0.434856	2.027007	0.716621
3981	-0.447858	2.020752	0.716667
3990	-0.456940	2.016483	0.716679
3998	-0.467224	2.012151	0.716670
4008	-0.478018	2.007706	0.716667
4016	-0.490274	2.003238	0.716687
4024	-0.508875	1.996342	0.716706
4034	-0.524124	1.990828	0.716667
4054	-0.560829	1.978598	0.716667
4061	-0.577527	1.973513	0.716992
4070	-0.596147	1.968315	0.717250
4080	-0.615504	1.962997	0.716667
4088	-0.635205	1.957544	0.715101
4097	-0.670384	1.948182	0.713338
4116	-0.717896	1.936488	0.712485
4124	-0.743626	1.930403	0.712307
4133	-0.780709	1.921000	0.710417
4142	-0.805519	1.914541	0.705780
4157	-0.829921	1.907923	0.696013
4170	-0.891901	1.889645	0.689583
4178	-0.911239	1.882567	0.689131
4188	-0.929222	1.875339	0.689583
4197	-0.944833	1.868038	0.688698
4205	-0.957007	1.860729	0.687010
4215	-0.969331	1.849625	0.685417
4224	-0.974233	1.840919	0.685093
4233	-0.973463	1.833520	0.685417
4242	-0.966259	1.826131	0.685563
4251	-0.941675	1.815264	0.685060
4260	-0.915643	1.808199	0.683333
4270	-0.886721	1.801307	0.680132
4278	-0.857464	1.794625	0.677427
4287	-0.807907	1.783951	0.675000
4295	-0.778964	1.777809	0.674506
4305	-0.753849	1.771821	0.674937
4314	-0.732689	1.766006	0.675000
4322	-0.707524	1.757492	0.673934
4341	-0.681738	1.746416	0.668750
4350	-0.670657	1.740082	0.666318
4359	-0.657726	1.732066	0.664583
4368	-0.649707	1.726758	0.663478
4380	-0.636138	1.718923	0.662500
4387	-0.631024	1.716347	0.661753
4394	-0.620945	1.711226	0.660586
4404	-0.607424	1.703605	0.659171
4413	-0.596603	1.697753	0.658333
4422	-0.588913	1.692806	0.658111
4433	-0.581936	1.687912	0.658333
4439	-0.572915	1.680640	0.658502
4450	-0.566975	1.675832	0.658571
4458	-0.561828	1.671062	0.658333
4467	-0.557235	1.666328	0.657578
4478	-0.550306	1.658479	0.655762
4490	-0.545470	1.653847	0.652083
4495	-0.541704	1.649267	0.649779
4503	-0.537831	1.644690	0.646043
4513	-0.531050	1.637939	0.641667
4521	-0.528009	1.633468	0.639141
4531	-0.524005	1.629062	0.637040
4539	-0.519485	1.623973	0.635417
4548	-0.512252	1.617548	0.633320
4556	-0.507444	1.613349	0.631250
4562	-0.503605	1.610630	0.629813
4575	-0.495026	1.605110	0.627028
4584	-0.489794	1.601105	0.625000
4603	-0.473823	1.590617	0.620833
4611	-0.465189	1.586869	0.620124
4620	-0.456116	1.583170	0.619786
4630	-0.439265	1.577757	0.618750
4639	-0.424160	1.574284	0.616390
4647	-0.406334	1.570960	0.613540
4656	-0.385050	1.567738	0.610417
4664	-0.347092	1.562719	0.608332
4674	-0.326611	1.559944	0.606366
4684	-0.305717	1.557281	0.604167
4693	-0.284778	1.554750	0.602043
4701	-0.257200	1.551128	0.599857
4712	-0.240001	1.548884	0.597917
4720	-0.223003	1.546707	0.597439
4728	-0.203374	1.544269	0.597557
4737	-0.186894	1.542317	0.597917
4747	-0.164274	1.539406	0.598060
4756	-0.148824	1.537608	0.598008
4765	-0.133935	1.535832	0.597917
4773	-0.120341	1.534124	0.597895
4783	-0.101577	1.531535	0.597917
4792	-0.090727	1.529581	0.597926
4800	-0.083554	1.527912	0.597924
4811	-0.077680	1.526181	0.597917
4820	-0.072859	1.523491	0.597916
4828	-0.071124	1.521618	0.597917
4837	-0.069728	1.519748	0.597917
4846	-0.070097	1.517759	0.597911
4854	-0.071552	1.514252	0.597909
4863	-0.074916	1.512101	0.597917
4875	-0.080217	1.509801	0.597946
4882	-0.087174	1.507403	0.597952
4892	-0.100240	1.503549	0.597917
4901	-0.109755	1.500879	0.597850
4909	-0.123085	1.497557	0.597917
4918	-0.134376	1.494615	0.598211
4930	-0.151880	1.489976	0.598306
4936	-0.164184	1.486733	0.597917
4945	-0.176875	1.483417	0.596619
4964	-0.202593	1.476431	0.593750
4971	-0.224714	1.470926	0.593785
4981	-0.244335	1.466482	0.594220
4991	-0.261669	1.462619	0.593750
4999	-0.280605	1.458662	0.591890
5008	-0.311123	1.452475	0.589583
5017	-0.332543	1.448255	0.588678
5026	-0.355328	1.443959	0.588803
5039	-0.380204	1.439546	0.589583
5045	-0.424647	1.431904	0.589739
5053	-0.454182	1.427217	0.589713
5063	-0.485442	1.422372	0.589583
5072	-0.517510	1.417404	0.589553
5081	-0.569550	1.409676	0.589583
5089	-0.603843	1.404403	0.589597
5098	-0.637541	1.398961	0.589593
5107	-0.677130	1.392468	0.589583
5118	-0.725645	1.383956	0.589579
5126	-0.757591	1.378146	0.589581
5134	-0.789262	1.372249	0.589583
5148	-0.818220	1.366242	0.589584
5154	-0.857061	1.357106	0.589583
5162	-0.880527	1.350950	0.589583
5171	-0.904313	1.343745	0.589583
5180	-0.921788	1.337545	0.589583
5188	-0.935243	1.331312	0.589583
5197	-0.948170	1.322021	0.589583
5208	-0.949497	1.315891	0.589583
5215	-0.944006	1.309825	0.589583
5225	-0.931504	1.303889	0.589583
5233	-0.897871	1.294338	0.589583
5243	-0.872363	1.288891	0.589583
5251	-0.843492	1.283659	0.589583
5261	-0.810364	1.278662	0.589583
5269	-0.756597	1.271586	0.589583
5279	-0.717440	1.267225	0.589583
5288	-0.677023	1.263088	0.589583
5296	-0.629655	1.258647	0.589583
5305	-0.587341	1.255088	0.589583
5315	-0.525182	1.250152	0.589583
5323	-0.485868	1.247195	0.589583
5335	-0.447573	1.244446	0.589583
5342	-0.406281	1.241463	0.589583
5351	-0.365328	1.238281	0.589583
5360	-0.337182	1.235680	0.589583
5372	-0.303691	1.232468	0.589583
5380	-0.291658	1.231529	0.589583
5390	-0.255419	1.228520	0.589583
5406	-0.210823	1.224765	0.589583
5415	-0.189883	1.222917	0.589583
5422	-0.159781	1.219815	0.589583
5433	-0.145302	1.217997	0.589583
5442	-0.132544	1.216136	0.589583
5450	-0.119945	1.214242	0.589583
5460	-0.102798	1.211220	0.589583
5468	-0.094259	1.209203	0.589583
5481	-0.083406	1.205551	0.589583
5487	-0.080996	1.204556	0.589583
5495	-0.077528	1.202299	0.589583
5504	-0.075685	1.198646	0.589583
5514	-0.076208	1.196146	0.589583
5522	-0.078132	1.193545	0.589583
5533	-0.082357	1.190819	0.589583
5539	-0.091778	1.185952	0.589583
5551	-0.098493	1.182917	0.589583
5558	-0.107468	1.179802	0.589583
5567	-0.116673	1.176536	0.589583
5576	-0.133070	1.171382	0.589583
5595	-0.160861	1.164207	0.589583
5603	-0.177343	1.160456	0.589583
5614	-0.207988	1.153838	0.589583
5622	-0.227605	1.149776	0.589583
5632	-0.249723	1.145582	0.589583
5640	-0.271884	1.141270	0.589583
5648	-0.307650	1.134518	0.589583
5657	-0.333036	1.129910	0.589583
5666	-0.363431	1.124326	0.589583
5676	-0.390597	1.119448	0.589584
5685	-0.430879	1.111851	0.589583
5703	-0.486031	1.101426	0.589580
5712	-0.513053	1.096060	0.589583
5720	-0.554243	1.087757	0.589590
5730	-0.583218	1.082154	0.589595
5739	-0.615808	1.075460	0.589583
5748	-0.644491	1.069645	0.589555
5759	-0.672561	1.063742	0.589542
5766	-0.710027	1.054702	0.589583
5774	-0.733104	1.048639	0.589671
5784	-0.755747	1.042535	0.589583
5793	-0.780529	1.035316	0.589186
5801	-0.812833	1.025951	0.588934
5812	-0.832302	1.019690	0.589583
5820	-0.851454	1.013401	0.591061
5828	-0.869050	1.007068	0.592826
5837	-0.890226	0.997517	0.593750
5849	-0.901371	0.991197	0.592656
5856	-0.910499	0.983840	0.592085
5865	-0.914330	0.977609	0.593750
5874	-0.904346	0.968390	0.598450
5884	-0.884683	0.962464	0.604167
5892	-0.854107	0.956760	0.605735
5901	-0.817111	0.951349	0.605082
5910	-0.754364	0.943806	0.604167
5921	-0.701152	0.938522	0.605197
5928	-0.654765	0.934416	0.606656
5937	-0.608808	0.930636	0.608333
5947	-0.561710	0.927194	0.609215
5954	-0.493886	0.922575	0.609162
5964	-0.453629	0.919921	0.608333
5974	-0.418926	0.917509	0.607284
5984	-0.385225	0.914938	0.608333
5992	-0.351982	0.911879	0.611471
6000	-0.334365	0.910031	0.613484
6009	-0.320160	0.908243	0.608333
6014	-0.313164	0.907306	0.599165
6032	-0.292533	0.903835	0.560417
6038	-0.283723	0.902117	0.551535
6045	-0.274097	0.900100	0.539935
6051	-0.267464	0.898338	0.528392
6063	-0.258926	0.895578	0.475000
6073	-0.252247	0.893785	0.394825
6083	-0.245848	0.891960	0.291943
6090	-0.240774	0.890097	0.218750
6099	-0.233342	0.887081	0.150072
6109	-0.222927	0.884703	0.091095
6117	-0.210107	0.882692	0.054167
6126	-0.192854	0.880732	0.027193
6145	-0.123365	0.876207	-0.000000
6154	-0.094213	0.874708	-0.001293
6162	-0.066688	0.873336	0.000000
6172	-0.039146	0.872115	0.000656
6181	0.002677	0.870329	0.000395
6189	0.022360	0.869500	-0.000000
6200	0.038168	0.868781	-0.000185
6207	0.051025	0.868145	-0.000124
6217	0.065608	0.867217	0.000000
6226	0.071764	0.866739	0.000026
6235	0.073656	0.866185	-0.000000
6248	0.072441	0.865751	-0.000012
6253	0.069824	0.865060	-0.000008
6262	0.066217	0.864702	0.000000
6271	0.060426	0.864366	0.000003
6280	0.054141	0.864039	0.000002
6290	0.044687	0.863494	-0.000000
6298	0.036588	0.863163	-0.000001
6307	0.026623	0.862955	-0.000000
6315	0.012983	0.862750	0.000000
6324	-0.001811	0.862540	0.000000
6335	-0.024756	0.862144	-0.000000
6343	-0.042064	0.861923	-0.000000
6357	-0.059893	0.861678	0.000000
6371	-0.101855	0.860792	0.000000
6379	-0.115385	0.860491	0.000000
6388	-0.128796	0.860197	-0.000000
6397	-0.139962	0.859891	-0.000000
6407	-0.151219	0.859391	-0.000000
6416	-0.156084	0.859145	0.000000
6424	-0.158517	0.858832	0.000000
6433	-0.157672	0.858649	0.000000
6443	-0.150774	0.858429	-0.000000
6452	-0.141856	0.858451	-0.000000
6460	-0.131244	0.858536	0.000000
6472	-0.110502	0.858781	0.000000
6479	-0.094127	0.859118	0.000000
6487	-0.071203	0.859668	-0.000000
6496	-0.050139	0.860269	-0.000000
6505	-0.029967	0.861037	-0.000000
6515	-0.008926	0.861889	0.000000
6523	0.022812	0.863271	0.000000
6533	0.041600	0.864364	-0.000000
6542	0.058469	0.865555	-0.000000
6550	0.075670	0.866939	-0.000000
6559	0.093013	0.868725	0.000000
6569	0.103231	0.869977	0.000000
6581	0.115995	0.871711	-0.000000
6587	0.120203	0.872381	-0.000000
6595	0.131389	0.874016	-0.000000
6605	0.138065	0.875122	-0.000000
6614	0.145510	0.876326	0.000000
6622	0.152842	0.877327	0.000000
6634	0.163162	0.878684	-0.000000
6640	0.169688	0.879567	-0.000000
6649	0.176967	0.880409	-0.000000
6659	0.183625	0.881237	-0.000000
6668	0.193848	0.882334	0.000000
6677	0.200470	0.883179	0.000000
6691	0.209545	0.884171	-0.000000
6696	0.212578	0.884591	-0.000000
6704	0.221177	0.885524	-0.000000
6713	0.226042	0.886188	0.000000
6722	0.229783	0.886858	0.000000
6731	0.233377	0.887502	0.000000
6740	0.236628	0.888143	-0.000000
6749	0.239836	0.889105	-0.000000
6758	0.239843	0.889743	-0.000000
6766	0.239249	0.890372	0.000000
6775	0.237832	0.890990	0.000000
6785	0.234575	0.891889	-0.000000
6803	0.223929	0.893247	-0.000000
6812	0.216874	0.893862	0.000000
6821	0.204894	0.894718	0.000000
6830	0.194595	0.895310	0.000000
6839	0.182761	0.895884	-0.000000
6848	0.169534	0.896443	-0.000000
6857	0.147273	0.897122	-0.000000
6866	0.129070	0.897605	0.000000
6876	0.113492	0.898002	0.000000
6884	0.097201	0.898353	0.000000
6893	0.070685	0.898694	-0.000000
6907	0.052713	0.898926	-0.000000
6913	0.035182	0.899096	0.000000
6920	0.018344	0.899195	-0.000000
