TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
2712	0.696402	-1.872218	-0.467257
2722	0.645997	-1.866676	-0.467257
2730	0.606639	-1.862742	-0.467257
2738	0.572326	-1.859648	-0.467257
2752	0.524610	-1.855349	-0.467257
2758	0.493137	-1.852774	-0.467257
2766	0.461385	-1.850375	-0.467257
2775	0.431612	-1.848188	-0.467257
2783	0.403297	-1.846150	-0.467257
2793	0.359710	-1.842934	-0.467257
2802	0.335751	-1.841262	-0.467257
2810	0.313228	-1.839698	-0.467257
2819	0.292444	-1.838238	-0.467257
2830	0.262650	-1.836066	-0.467257
2838	0.244354	-1.834782	-0.467257
2847	0.227132	-1.833531	-0.467257
2866	0.183537	-1.830311	-0.467257
2873	0.169436	-1.829225	-0.467257
2883	0.157467	-1.828099	-0.467257
2892	0.148229	-1.826983	-0.467257
2902	0.140395	-1.825868	-0.467257
2910	0.131244	-1.824007	-0.467257
2918	0.127450	-1.822555	-0.467257
2928	0.124515	-1.821277	-0.467257
2939	0.123309	-1.819881	-0.467257
2945	0.125460	-1.817600	-0.467257
2955	0.127670	-1.815985	-0.467257
2975	0.133608	-1.812572	-0.467257
2981	0.145653	-1.809293	-0.467256
2993	0.154845	-1.807248	-0.467257
3000	0.165756	-1.805077	-0.467258
3011	0.178752	-1.802756	-0.467259
3018	0.200548	-1.798928	-0.467257
3028	0.215353	-1.796242	-0.467251
3036	0.230313	-1.793428	-0.467249
3046	0.245742	-1.790447	-0.467257
3054	0.273562	-1.785067	-0.467274
3065	0.291505	-1.781712	-0.467283
3073	0.310128	-1.778213	-0.467257
3081	0.328485	-1.774635	-0.467192
3090	0.353581	-1.768876	-0.467183
3101	0.370122	-1.764931	-0.467451
3109	0.390444	-1.760150	-0.467913
3118	0.408078	-1.756009	-0.469027
3127	0.425230	-1.751740	-0.470696
3136	0.451592	-1.745058	-0.472752
3144	0.468978	-1.740572	-0.474336
3154	0.486999	-1.736012	-0.475596
3164	0.506150	-1.731370	-0.476106
3171	0.538728	-1.723332	-0.476097
3180	0.559720	-1.718521	-0.475918
3193	0.591189	-1.711042	-0.476106
3199	0.601454	-1.708659	-0.476560
3208	0.631046	-1.701019	-0.477481
3217	0.649213	-1.695923	-0.477876
3226	0.665838	-1.690769	-0.477463
3235	0.681567	-1.685633	-0.477036
3244	0.696928	-1.679573	-0.477876
3253	0.712845	-1.671746	-0.480668
3262	0.721382	-1.666578	-0.484288
3270	0.728149	-1.661476	-0.486726
3280	0.732476	-1.656376	-0.487286
3289	0.735808	-1.648733	-0.486627
3302	0.732563	-1.640362	-0.486726
3308	0.729932	-1.638064	-0.488013
3317	0.723338	-1.633306	-0.490265
3325	0.710470	-1.626211	-0.491061
3333	0.698770	-1.621673	-0.490853
3343	0.685370	-1.617254	-0.490265
3352	0.670754	-1.612952	-0.490064
3360	0.640765	-1.605896	-0.490158
3372	0.619756	-1.601939	-0.490368
3379	0.597144	-1.598111	-0.490436
3388	0.574961	-1.594409	-0.490411
3396	0.539669	-1.588968	-0.490265
3415	0.489426	-1.582341	-0.490265
